Description	Outer_Iteration	Inner_Iteration	Algorithm	Features
null	2	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Discrete2_B,Numeric11,Numeric12,Discrete8_B,Numeric13,Numeric4,Numeric8,Numeric7,Discrete3_B,Discrete4_C,Discrete7_C,Numeric20,Numeric9,Discrete5_C,Discrete2_C,Discrete6_C,Discrete9_C,Discrete4_B,Numeric5,Numeric18,Discrete10_C,Discrete7_B,Discrete10_B,Numeric15,Numeric6,Numeric2,Numeric10,Discrete9_B,Discrete1_B,Numeric19,Discrete5_B,Numeric16,Discrete3_C,Numeric17,Discrete1_C,Discrete8_C,Numeric1,Numeric3,Discrete6_B,Numeric14
null	2	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric14,Numeric10,Numeric3,Numeric8,Numeric11,Numeric13,Numeric20,Numeric4,Numeric16,Numeric2,Numeric7,Numeric9,Numeric1,Numeric12,Numeric18,Numeric6,Numeric15,Numeric17,Numeric19,Numeric5,Discrete10_B,Discrete2_B,Discrete3_B,Discrete5_B,Discrete2_C,Discrete4_B,Discrete7_B,Discrete8_C,Discrete6_B,Discrete7_C,Discrete8_B,Discrete9_C,Discrete10_C,Discrete1_B,Discrete4_C,Discrete5_C,Discrete1_C,Discrete3_C,Discrete6_C,Discrete9_B
null	2	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete8_C,Discrete10_B,Discrete2_B,Discrete3_B,Discrete2_C,Discrete4_C,Discrete5_B,Discrete5_C,Discrete7_B,Numeric10,Numeric14,Numeric4,Discrete1_B,Discrete9_C,Numeric15,Numeric8,Discrete3_C,Discrete6_B,Discrete8_B,Numeric6,Numeric12,Numeric13,Numeric18,Numeric19,Discrete4_B,Discrete6_C,Discrete7_C,Numeric16,Discrete10_C,Numeric3,Numeric5,Numeric9,Numeric1,Numeric11,Numeric17,Numeric2,Discrete1_C,Discrete9_B,Numeric20,Numeric7
null	2	2	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Numeric19,Discrete2_C,Numeric10,Discrete3_B,Numeric13,Discrete5_B,Numeric4,Discrete1_C,Numeric11,Discrete2_B,Discrete6_B,Discrete1_B,Discrete4_B,Numeric2,Discrete5_C,Numeric6,Numeric14,Numeric18,Discrete4_C,Discrete7_C,Discrete10_C,Numeric8,Numeric16,Discrete7_B,Numeric7,Discrete6_C,Discrete3_C,Discrete9_C,Numeric5,Discrete8_B,Numeric9,Numeric12,Numeric20,Discrete8_C,Discrete10_B,Discrete9_B,Numeric15,Numeric3,Numeric17,Numeric1
null	2	2	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	2	2	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Numeric5,Numeric6,Numeric14,Discrete3_B,Discrete5_B,Discrete2_B,Discrete6_B,Discrete4_B,Numeric13,Discrete1_C,Discrete2_C,Numeric8,Numeric4,Numeric18,Discrete4_C,Discrete10_C,Numeric7,Discrete7_C,Discrete6_C,Discrete1_B,Discrete3_C,Numeric11,Numeric20,Discrete9_C,Discrete8_C,Numeric1,Numeric12,Discrete5_C,Numeric3,Discrete9_B,Numeric17,Numeric19,Discrete8_B,Numeric10,Numeric16,Discrete7_B,Numeric15,Numeric9,Numeric2,Discrete10_B
null	2	2	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Discrete4_C,Discrete6_B,Discrete9_C,Discrete7_B,Discrete5_B,Discrete2_C,Numeric17,Numeric15,Numeric6,Discrete8_C,Discrete3_C,Numeric12,Numeric4,Discrete4_B,Numeric8,Numeric20,Numeric9,Discrete10_C,Numeric16,Numeric11,Numeric14,Discrete8_B,Numeric18,Numeric7,Numeric2,Numeric3,Numeric1,Discrete5_C,Numeric5,Discrete3_B,Discrete6_C,Numeric13,Numeric19,Discrete7_C,Discrete9_B,Numeric10,Discrete10_B,Discrete1_C,Discrete2_B,Discrete1_B
null	2	2	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	2	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Numeric19,Discrete2_C,Numeric10,Discrete3_B,Discrete5_B,Numeric13,Discrete1_C,Discrete2_B,Numeric6,Discrete6_B,Numeric11,Discrete1_B,Discrete4_B,Discrete5_C,Numeric14,Numeric8,Numeric4,Numeric16,Numeric2,Discrete4_C,Discrete7_C,Discrete10_C,Numeric18,Numeric12,Discrete7_B,Discrete3_C,Discrete6_C,Discrete9_C,Numeric17,Discrete8_B,Numeric9,Discrete8_C,Discrete10_B,Numeric5,Discrete9_B,Numeric20,Numeric15,Numeric3,Numeric1,Numeric7
null	2	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	Numeric4,Numeric19,Numeric10,Numeric14,Discrete1_C,Discrete7_B,Numeric7,Discrete2_C,Numeric2,Numeric1,Numeric16,Discrete10_C,Discrete5_C,Discrete9_C,Discrete5_B,Discrete4_C,Discrete8_C,Numeric8,Discrete6_C,Discrete3_C,Discrete1_B,Discrete7_C,Discrete8_B,Discrete9_B,Numeric5,Discrete10_B,Discrete4_B,Discrete6_B,Numeric11,Discrete3_B,Discrete2_B,Numeric6,Numeric12,Numeric3,Numeric9,Numeric17,Numeric13,Numeric18,Numeric20,Numeric15
null	2	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Numeric4,Discrete9_B,Discrete5_B,Numeric6,Numeric5,Discrete2_B,Numeric14,Discrete3_C,Discrete10_B,Discrete3_B,Numeric3,Numeric9,Discrete9_C,Numeric7,Discrete4_B,Numeric18,Discrete6_C,Discrete10_C,Discrete8_B,Discrete7_B,Numeric15,Numeric2,Numeric8,Numeric12,Numeric10,Discrete7_C,Discrete1_B,Numeric19,Numeric13,Numeric11,Numeric16,Discrete5_C,Discrete4_C,Numeric17,Discrete1_C,Discrete8_C,Numeric1,Discrete6_B,Numeric20,Discrete2_C
null	2	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric4,Numeric10,Numeric14,Numeric3,Numeric11,Numeric19,Numeric2,Numeric6,Numeric16,Numeric5,Numeric7,Numeric8,Numeric1,Numeric13,Numeric20,Numeric9,Numeric12,Numeric15,Numeric17,Numeric18,Discrete1_B,Discrete2_B,Discrete3_B,Discrete5_B,Discrete10_B,Discrete4_B,Discrete8_B,Discrete9_B,Discrete1_C,Discrete5_C,Discrete6_B,Discrete7_C,Discrete10_C,Discrete3_C,Discrete4_C,Discrete6_C,Discrete2_C,Discrete7_B,Discrete8_C,Discrete9_C
null	2	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete5_C,Discrete2_C,Discrete4_C,Discrete5_B,Discrete2_B,Discrete3_B,Discrete4_B,Numeric10,Discrete10_C,Numeric14,Numeric17,Numeric8,Discrete1_B,Discrete1_C,Numeric11,Numeric19,Discrete8_C,Numeric13,Numeric20,Numeric5,Discrete6_B,Discrete7_C,Discrete9_B,Numeric4,Discrete8_B,Numeric1,Numeric6,Numeric7,Discrete3_C,Discrete9_C,Numeric15,Numeric2,Discrete10_B,Numeric12,Numeric16,Numeric3,Discrete6_C,Discrete7_B,Numeric18,Numeric9
null	2	3	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Numeric10,Discrete3_B,Discrete4_B,Discrete2_C,Numeric12,Discrete5_C,Numeric4,Discrete5_B,Numeric7,Discrete2_B,Discrete3_C,Numeric15,Discrete8_C,Numeric16,Discrete1_C,Numeric13,Numeric14,Discrete9_C,Numeric9,Numeric11,Numeric1,Discrete1_B,Discrete6_C,Discrete6_B,Discrete9_B,Numeric6,Discrete10_B,Numeric5,Numeric2,Numeric19,Discrete7_C,Discrete4_C,Numeric17,Numeric8,Discrete7_B,Discrete8_B,Numeric18,Discrete10_C,Numeric20,Numeric3
null	2	3	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	2	3	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Discrete3_B,Discrete4_B,Numeric1,Numeric2,Discrete5_B,Numeric4,Numeric8,Discrete2_B,Discrete1_C,Numeric13,Discrete5_C,Discrete3_C,Numeric6,Discrete2_C,Numeric15,Discrete6_C,Discrete8_B,Numeric18,Numeric11,Discrete10_C,Discrete4_C,Discrete7_C,Discrete9_C,Numeric10,Discrete6_B,Numeric12,Discrete10_B,Discrete9_B,Discrete8_C,Numeric9,Numeric3,Numeric5,Discrete1_B,Numeric14,Numeric20,Discrete7_B,Numeric7,Numeric16,Numeric17,Numeric19
null	2	3	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Discrete5_B,Discrete4_B,Discrete6_B,Discrete8_B,Numeric16,Numeric20,Numeric9,Numeric7,Numeric6,Discrete5_C,Numeric14,Discrete10_C,Discrete4_C,Numeric11,Numeric15,Numeric2,Numeric12,Numeric1,Numeric13,Discrete2_C,Discrete9_C,Discrete10_B,Numeric10,Numeric8,Numeric17,Discrete6_C,Discrete3_B,Numeric18,Numeric4,Numeric5,Numeric3,Discrete7_C,Numeric19,Discrete3_C,Discrete2_B,Discrete1_C,Discrete8_C,Discrete7_B,Discrete9_B,Discrete1_B
null	2	3	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	2	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Numeric10,Discrete3_B,Numeric12,Discrete4_B,Discrete2_C,Discrete5_C,Discrete5_B,Numeric15,Discrete2_B,Numeric4,Numeric14,Discrete3_C,Discrete8_C,Discrete1_C,Numeric7,Discrete9_C,Numeric16,Numeric3,Numeric13,Numeric9,Numeric19,Numeric1,Numeric11,Numeric18,Numeric5,Discrete1_B,Discrete6_C,Discrete6_B,Discrete9_B,Numeric2,Discrete10_B,Numeric17,Numeric6,Discrete7_C,Discrete4_C,Numeric20,Discrete7_B,Discrete8_B,Discrete10_C,Numeric8
null	2	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	Numeric12,Numeric14,Discrete5_B,Numeric4,Numeric16,Discrete3_B,Numeric7,Discrete6_B,Numeric2,Numeric10,Discrete9_B,Discrete8_C,Discrete10_C,Discrete2_C,Discrete2_B,Discrete9_C,Discrete8_B,Numeric20,Numeric6,Discrete4_B,Discrete10_B,Discrete7_B,Discrete4_C,Discrete6_C,Discrete7_C,Numeric18,Numeric3,Numeric9,Numeric15,Discrete1_B,Numeric1,Discrete5_C,Discrete3_C,Numeric17,Discrete1_C,Numeric11,Numeric19,Numeric13,Numeric8,Numeric5
null	2	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Discrete8_B,Discrete6_B,Discrete7_B,Discrete2_C,Numeric1,Discrete5_C,Discrete4_B,Discrete8_C,Numeric3,Discrete1_C,Numeric11,Numeric15,Numeric4,Discrete5_B,Numeric20,Discrete9_C,Numeric7,Numeric5,Numeric18,Discrete6_C,Discrete10_C,Discrete10_B,Numeric6,Numeric2,Numeric8,Numeric12,Numeric10,Discrete9_B,Discrete7_C,Discrete1_B,Numeric19,Numeric13,Discrete2_B,Numeric16,Numeric9,Discrete4_C,Discrete3_C,Numeric17,Discrete3_B,Numeric14
null	2	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric4,Numeric10,Numeric14,Numeric16,Numeric12,Numeric15,Numeric3,Numeric7,Numeric11,Numeric2,Numeric20,Numeric9,Numeric1,Numeric13,Numeric6,Numeric8,Numeric17,Numeric18,Numeric19,Numeric5,Discrete10_B,Discrete4_B,Discrete5_B,Discrete5_C,Discrete2_C,Discrete3_B,Discrete6_B,Discrete7_B,Discrete1_B,Discrete2_B,Discrete8_B,Discrete9_B,Discrete10_C,Discrete1_C,Discrete6_C,Discrete8_C,Discrete3_C,Discrete4_C,Discrete7_C,Discrete9_C
null	2	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete4_B,Discrete2_C,Discrete3_C,Discrete5_C,Discrete4_C,Discrete5_B,Numeric10,Numeric12,Discrete2_B,Discrete6_B,Numeric14,Numeric4,Discrete1_C,Discrete3_B,Discrete9_C,Numeric5,Discrete6_C,Discrete8_C,Numeric15,Numeric2,Discrete10_C,Discrete1_B,Numeric20,Numeric9,Numeric16,Numeric17,Numeric18,Numeric7,Discrete10_B,Discrete7_C,Numeric13,Numeric6,Discrete7_B,Discrete8_B,Discrete9_B,Numeric1,Numeric11,Numeric19,Numeric3,Numeric8
null	3	1	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Discrete8_C,Discrete9_B,Numeric5,Discrete5_B,Numeric9,Discrete2_C,Numeric19,Numeric4,Numeric12,Discrete1_C,Discrete8_B,Discrete10_B,Discrete6_C,Discrete2_B,Numeric6,Numeric11,Discrete6_B,Discrete3_C,Discrete4_B,Discrete4_C,Numeric15,Discrete3_B,Numeric18,Discrete1_B,Numeric3,Numeric8,Numeric16,Numeric1,Discrete10_C,Discrete7_B,Discrete7_C,Numeric2,Numeric17,Discrete9_C,Numeric10,Numeric13,Numeric20,Numeric14,Numeric7,Discrete5_C
null	3	1	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	3	1	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Numeric13,Numeric20,Numeric15,Discrete9_B,Numeric12,Discrete5_B,Discrete8_C,Discrete10_B,Discrete8_B,Discrete6_B,Numeric17,Discrete4_B,Discrete3_C,Discrete2_C,Discrete1_B,Discrete6_C,Numeric4,Numeric16,Numeric2,Discrete10_C,Discrete2_B,Numeric5,Numeric1,Discrete3_B,Numeric9,Numeric14,Numeric11,Numeric8,Numeric18,Discrete9_C,Discrete5_C,Discrete1_C,Discrete7_C,Discrete4_C,Numeric19,Discrete7_B,Numeric10,Numeric3,Numeric6,Numeric7
null	3	1	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Discrete1_B,Numeric8,Numeric9,Discrete2_C,Discrete6_B,Numeric19,Discrete4_C,Numeric12,Discrete5_B,Numeric15,Discrete1_C,Numeric16,Discrete5_C,Discrete3_C,Discrete7_C,Numeric18,Discrete9_C,Discrete7_B,Numeric2,Numeric17,Numeric13,Numeric6,Discrete8_C,Numeric4,Numeric7,Numeric5,Numeric14,Discrete8_B,Numeric20,Numeric10,Numeric11,Discrete10_C,Numeric3,Discrete6_C,Discrete9_B,Numeric1,Discrete4_B,Discrete10_B,Discrete3_B,Discrete2_B
null	3	1	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	3	1	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Discrete8_C,Numeric9,Discrete9_B,Numeric5,Numeric19,Discrete5_B,Numeric12,Discrete2_C,Numeric4,Discrete1_C,Discrete8_B,Discrete10_B,Discrete6_C,Discrete2_B,Discrete6_B,Discrete3_C,Discrete4_B,Numeric6,Discrete4_C,Numeric11,Numeric15,Discrete3_B,Numeric13,Discrete1_B,Numeric16,Numeric18,Numeric8,Numeric17,Discrete10_C,Discrete7_B,Discrete7_C,Discrete9_C,Numeric1,Numeric10,Numeric14,Numeric2,Numeric3,Numeric20,Numeric7,Discrete5_C
null	3	1	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	Numeric19,Numeric9,Numeric8,Numeric12,Numeric16,Numeric14,Numeric11,Numeric3,Numeric15,Numeric4,Discrete7_B,Discrete1_B,Discrete8_C,Discrete7_C,Discrete9_B,Numeric17,Discrete1_C,Discrete6_B,Discrete6_C,Discrete10_B,Discrete5_C,Discrete10_C,Discrete9_C,Numeric2,Discrete2_C,Discrete4_C,Numeric10,Discrete2_B,Numeric13,Discrete3_C,Discrete3_B,Numeric18,Discrete8_B,Discrete4_B,Numeric6,Numeric5,Numeric1,Discrete5_B,Numeric7,Numeric20
null	3	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Discrete6_B,Discrete4_B,Numeric15,Discrete8_B,Numeric13,Discrete2_C,Discrete6_C,Numeric4,Numeric12,Discrete9_B,Numeric17,Discrete1_C,Numeric1,Numeric16,Numeric9,Discrete9_C,Discrete7_C,Numeric19,Numeric18,Discrete10_C,Numeric14,Numeric20,Numeric6,Numeric3,Numeric7,Numeric5,Discrete7_B,Discrete10_B,Numeric2,Numeric8,Numeric10,Discrete1_B,Discrete5_B,Discrete2_B,Numeric11,Discrete5_C,Discrete4_C,Discrete3_C,Discrete8_C,Discrete3_B
null	3	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric12,Numeric15,Numeric19,Numeric9,Numeric16,Numeric3,Numeric4,Numeric8,Numeric13,Numeric14,Numeric17,Numeric20,Numeric1,Numeric11,Numeric2,Numeric6,Numeric10,Numeric18,Numeric5,Numeric7,Discrete10_B,Discrete5_B,Discrete6_B,Discrete9_B,Discrete1_B,Discrete4_B,Discrete7_B,Discrete8_B,Discrete2_B,Discrete3_B,Discrete4_C,Discrete8_C,Discrete2_C,Discrete5_C,Discrete6_C,Discrete7_C,Discrete10_C,Discrete1_C,Discrete3_C,Discrete9_C
null	3	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete9_B,Discrete5_B,Discrete6_C,Discrete8_C,Discrete1_B,Discrete7_B,Discrete9_C,Numeric9,Discrete10_B,Discrete3_B,Discrete8_B,Numeric19,Discrete4_B,Discrete5_C,Numeric12,Numeric18,Discrete10_C,Discrete2_B,Discrete3_C,Discrete7_C,Discrete1_C,Numeric13,Numeric4,Numeric5,Discrete2_C,Discrete6_B,Numeric1,Numeric8,Numeric10,Numeric11,Numeric3,Numeric6,Numeric14,Numeric17,Numeric2,Numeric20,Discrete4_C,Numeric15,Numeric16,Numeric7
null	3	2	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Discrete3_C,Discrete9_B,Numeric6,Numeric10,Discrete10_B,Discrete5_C,Numeric5,Discrete3_B,Numeric4,Discrete5_B,Numeric17,Numeric12,Discrete6_B,Numeric19,Discrete4_C,Numeric3,Discrete10_C,Numeric15,Numeric11,Discrete1_B,Discrete8_B,Numeric1,Numeric2,Discrete7_C,Discrete2_C,Discrete2_B,Discrete8_C,Numeric14,Numeric8,Numeric9,Discrete1_C,Discrete9_C,Discrete7_B,Numeric16,Discrete4_B,Numeric13,Numeric20,Numeric18,Discrete6_C,Numeric7
null	3	2	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Discrete3_C,Discrete6_B,Numeric9,Discrete5_B,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_C,Discrete4_C,Numeric8,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete4_B,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	3	2	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Numeric9,Discrete9_B,Discrete3_C,Discrete10_B,Numeric19,Discrete5_B,Numeric2,Numeric6,Discrete6_B,Numeric5,Numeric1,Discrete10_C,Numeric15,Discrete8_C,Numeric13,Numeric10,Discrete3_B,Numeric8,Discrete1_B,Discrete5_C,Discrete7_C,Discrete1_C,Numeric12,Numeric3,Discrete6_C,Discrete8_B,Numeric11,Discrete4_C,Numeric14,Numeric17,Discrete2_C,Discrete4_B,Numeric18,Numeric7,Discrete7_B,Discrete2_B,Numeric4,Numeric20,Numeric16,Discrete9_C
null	3	2	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Discrete3_C,Discrete4_B,Discrete7_B,Discrete5_C,Numeric9,Discrete6_B,Discrete8_B,Numeric8,Discrete5_B,Numeric15,Numeric6,Numeric19,Numeric4,Numeric13,Discrete7_C,Numeric5,Numeric1,Discrete9_B,Numeric12,Numeric2,Numeric10,Numeric17,Numeric3,Numeric18,Discrete4_C,Discrete10_C,Numeric14,Numeric11,Discrete6_C,Numeric16,Discrete3_B,Numeric7,Discrete1_C,Numeric20,Discrete2_C,Discrete1_B,Discrete2_B,Discrete8_C,Discrete9_C,Discrete10_B
null	3	2	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	Discrete3_C,Discrete6_B,Numeric9,Discrete5_B,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_C,Discrete4_C,Numeric8,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete4_B,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	3	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Discrete3_C,Discrete9_B,Discrete10_B,Numeric6,Numeric10,Numeric5,Discrete5_C,Discrete3_B,Numeric19,Numeric3,Discrete5_B,Numeric12,Numeric4,Discrete6_B,Discrete4_C,Discrete10_C,Numeric17,Discrete1_B,Discrete8_B,Numeric11,Numeric15,Numeric1,Numeric2,Discrete7_C,Numeric8,Discrete2_C,Discrete2_B,Numeric16,Discrete8_C,Numeric9,Discrete1_C,Numeric18,Discrete9_C,Discrete7_B,Numeric7,Discrete4_B,Numeric13,Discrete6_C,Numeric14,Numeric20
null	3	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	Numeric9,Numeric6,Discrete3_C,Numeric15,Numeric19,Discrete4_B,Numeric4,Discrete6_B,Numeric2,Discrete9_B,Discrete7_C,Discrete4_C,Numeric11,Numeric14,Discrete10_C,Discrete1_C,Discrete5_B,Discrete3_B,Discrete7_B,Discrete2_C,Numeric10,Discrete1_B,Discrete6_C,Discrete5_C,Numeric8,Discrete2_B,Numeric5,Discrete8_C,Discrete8_B,Numeric17,Discrete9_C,Numeric12,Discrete10_B,Numeric1,Numeric16,Numeric7,Numeric18,Numeric20,Numeric13,Numeric3
null	3	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Discrete8_B,Discrete5_C,Discrete1_C,Discrete10_C,Numeric5,Discrete10_B,Discrete4_C,Discrete4_B,Numeric13,Numeric17,Numeric10,Numeric9,Numeric3,Discrete1_B,Discrete6_B,Numeric7,Numeric2,Discrete5_B,Numeric11,Numeric14,Discrete9_B,Discrete9_C,Numeric18,Numeric4,Discrete6_C,Discrete7_B,Numeric15,Numeric6,Numeric8,Numeric12,Discrete7_C,Numeric19,Discrete2_B,Numeric16,Discrete3_C,Discrete8_C,Numeric1,Discrete3_B,Numeric20,Discrete2_C
null	3	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric6,Numeric19,Numeric4,Numeric5,Numeric10,Numeric17,Numeric3,Numeric8,Numeric12,Numeric14,Numeric7,Numeric9,Numeric11,Numeric16,Numeric18,Numeric2,Numeric1,Numeric13,Numeric15,Numeric20,Discrete10_B,Discrete3_C,Discrete6_B,Discrete9_B,Discrete2_B,Discrete3_B,Discrete5_B,Discrete5_C,Discrete1_B,Discrete4_B,Discrete4_C,Discrete7_B,Discrete10_C,Discrete7_C,Discrete8_B,Discrete9_C,Discrete1_C,Discrete2_C,Discrete6_C,Discrete8_C
null	3	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete5_C,Discrete3_C,Discrete5_B,Discrete9_B,Discrete10_B,Discrete8_C,Discrete9_C,Numeric6,Discrete10_C,Discrete1_B,Numeric17,Numeric4,Discrete4_C,Discrete6_B,Numeric12,Numeric19,Discrete2_B,Numeric15,Numeric2,Numeric7,Discrete1_C,Discrete3_B,Numeric10,Numeric16,Discrete4_B,Discrete6_C,Numeric5,Numeric8,Discrete7_B,Discrete8_B,Numeric13,Numeric3,Discrete2_C,Numeric14,Numeric18,Numeric9,Discrete7_C,Numeric1,Numeric11,Numeric20
